20186,26295,561
20261,21063,562
1475,10957,563
13085,6874,564
14942,494,565
7120,16658,566
21521,12448,567
1594,13686,568
5256,12759,569
22756,23779,570
8626,17658,571
23931,255,572
27359,24322,573
29050,9590,574
4480,23259,575
12419,26766,576
11319,15087,577
30596,16019,578
22581,28786,579
13658,6545,580
26958,28585,581
27136,10099,582
13371,21877,583
6478,16181,584
32159,7818,585
22278,13580,586
4490,22733,587
2917,3990,588
4680,31637,589
17794,2999,590
22658,30833,591
27136,2828,592
21211,4237,593
27330,13495,594
18699,1881,595
18818,30348,596
10783,30150,597
20274,26897,598
1021,19094,599
27803,4307,600
26273,7118,601
8316,19164,602
29832,19611,603
4056,20446,604
22239,19411,605
5120,13268,606
21224,14620,607
25510,5172,608
32055,23941,609
7718,29100,610
18306,9780,611
8145,13835,612
6014,9329,613
11663,14146,614
18238,7484,615
20228,26268,616
4218,13834,617
4049,25587,618
21235,26944,619
29391,27128,620
12666,20451,621
20886,6860,622
5821,32721,623
16939,14878,624
29273,21024,625
24031,955,626
22095,7306,627
15475,19028,628
5551,8584,629
22044,22508,630
23710,3849,631
20148,15232,632
14346,4603,633
31882,26302,634
11577,15011,635
13693,352,636
29093,13378,637
16352,23681,638
31376,30173,639
2976,19138,640
2488,27600,641
28846,22353,642
12357,30775,643
14063,11981,644
31490,6595,645
15476,7584,646
28490,22372,647
31304,18335,648
31569,21068,649
16376,31487,650
1513,25069,651
6116,26583,652
1909,23298,653
13640,16810,654
7001,7053,655
8485,18827,656
21439,31319,657
6458,27719,658
20856,15021,659
24318,22029,660
16063,19465,661
776,30621,662
30924,10162,663
2806,4618,664
13927,28530,665
27640,18230,666
25564,12929,667
17814,26126,668
31823,6601,669
24562,14331,670
26233,22233,671
13146,8070,672
10848,17676,673
17633,22993,674
3095,18013,675
22797,26959,676
30995,17002,677
17762,4217,678
1615,375,679
15127,16090,680
4803,17742,681
533,17290,682
13260,31802,683
258,22023,684
11105,5136,685
23611,32132,686
25170,10689,687
8610,18421,688
21759,6225,689
1035,22316,690
1936,22707,691
31207,29014,692
2761,4259,693
20366,29053,694
7211,30284,695
15635,31227,696
25624,29386,697
6726,29387,698
29541,5576,699
16767,5254,700
12041,233,701
32703,29065,702
29702,25973,703
24287,12989,704
20834,24145,705
2888,30021,706
20276,24141,707
6499,22749,708
22369,1663,709
21770,7060,710
16513,19440,711
24007,19368,712
3294,10797,713
32484,11943,714
29692,29533,715
11610,1734,716
14559,3383,717
13313,8570,718
1656,11356,719
10179,25418,720
22523,1962,721
28723,2487,722
23028,27512,723
21424,10750,724
10531,13987,725
14645,29792,726
10975,4681,727
29215,16589,728
26658,25499,729
1124,16861,730
19114,16791,731
20375,27984,732
30446,17797,733
5164,6803,734
10947,13068,735
23634,16584,736
25267,5219,737
4818,8487,738
7066,10239,739
8056,24494,740
11766,13258,741
12957,16068,742
7385,22780,743
1879,15084,744
4371,6136,745
8614,13373,746
1807,14875,747
8821,19442,748
17721,3470,749
6891,12983,750
9972,23603,751
8945,21775,752
30962,7664,753
20630,31192,754
19867,22564,755
10789,31934,756
19943,15984,757
9089,659,758
16961,25879,759
18614,30869,760
1271,4634,761
26865,9115,762
31457,22436,763
19914,8924,764
14596,19972,765
19712,27174,766
16627,537,767
7767,32645,768
13881,14616,769
19138,28286,770
30234,19516,771
23970,24370,772
20295,22558,773
15814,27735,774
16974,7668,775
15166,28098,776
14476,4100,777
27484,30899,778
4451,11869,779
8983,2975,780
9857,18946,781
5368,9979,782
5482,4713,783
12711,13580,784
1127,21541,785
16612,12303,786
17716,12349,787
3160,29969,788
4565,30374,789
15053,3544,790
28949,21858,791
2395,10051,792
15912,7164,793
19816,8683,794
3343,25215,795
9499,1792,796
13076,27116,797
13983,18511,798
2220,18063,799
22368,5197,800
1697,14648,801
7600,3584,802
15512,4518,803
32723,3721,804
24910,27840,805
32366,29201,806
20976,13473,807
15786,31381,808
23932,250,809
27673,29496,810
249,881,811
6779,19092,812
21426,721,813
4120,8665,814
21808,17316,815
20257,6953,816
23121,25003,817
10936,28299,818
5054,2181,819
23432,6880,820
14152,28340,821
8512,2113,822
9987,14982,823
150,8588,824
28761,6857,825
8158,15729,826
12961,17113,827
32301,26999,828
24075,28423,829
2822,24466,830
19899,27464,831
24045,17754,832
13019,14884,833
12935,29934,834
27988,31233,835
6036,25720,836
8059,14219,837
3016,31396,838
14081,11131,839
20711,9558,840
25154,25693,841
82,10095,842
16932,20820,843
18779,13872,844
5526,12185,845
3011,32338,846
4199,23640,847
31519,21417,848
25856,28133,849
19042,17091,850
7091,14223,851
13253,31278,852
8954,1103,853
3829,28255,854
532,1510,855
30136,18557,856
26765,6464,857
3763,17836,858
28132,15523,859
21342,11965,860
22061,6125,861
9246,8205,862
32615,29454,863
5714,20738,864
1339,31867,865
29317,18497,866
6351,23469,867
30320,30532,868
26217,11908,869
18702,26568,870
5042,26916,871
21107,30618,872
26668,17357,873
7424,14860,874
23624,13407,875
52,21753,876
11968,17183,877
14182,8504,878
21457,28968,879
5622,27493,880
2559,4858,881
4871,7258,882
9914,22712,883
5329,13599,884
15412,8703,885
9224,21,886
10143,10980,887
13264,10281,888
13949,29883,889
31236,4141,890
13688,17310,891
15618,17535,892
7625,3252,893
27071,22132,894
29181,31653,895
14478,14058,896
29153,11455,897
29762,8604,898
12450,22336,899
29782,18180,900
18977,18225,901
22902,19203,902
17206,12753,903
6570,3212,904
19585,4252,905
32726,30513,906
8508,9433,907
17792,25927,908
23233,3794,909
25031,30918,910
28658,2098,911
6444,26155,912
8664,10251,913
28696,23923,914
25863,13882,915
27998,17368,916
16403,4394,917
24422,25215,918
1258,25773,919
12492,16239,920
1577,32093,921
12522,2395,922
17407,19237,923
17038,18801,924
4453,20061,925
23903,24169,926
20006,7841,927
15095,22005,928
17964,14342,929
23949,19550,930
12946,8338,931
27250,30494,932
12471,20600,933
3481,6126,934
7247,5973,935
19591,3549,936
10,4818,937
26535,25833,938
9961,10925,939
12621,24917,940
7451,28551,941
29198,8710,942
3394,26527,943
31501,22552,944
13533,6289,945
15856,28873,946
28215,13876,947
23239,4343,948
27592,23645,949
25417,13753,950
7576,8531,951
6906,8934,952
22429,22107,953
14390,31058,954
18830,10510,955
2832,22302,956
3346,30297,957
12637,30344,958
5391,29706,959
11236,9152,960
29919,1471,961
22190,5454,962
11352,20043,963
12244,25460,964
20734,1514,965
28858,18817,966
12913,10768,967
32279,21403,968
12496,21118,969
32107,4198,970
2029,5377,971
28705,30718,972
31637,24621,973
21675,22753,974
29573,3789,975
26359,6049,976
1235,15317,977
18053,2304,978
9953,16562,979
26501,25598,980
18914,19302,981
5331,11246,982
2027,16071,983
19297,26882,984
20658,13996,985
14331,32448,986
30255,20581,987
27319,28141,988
23349,29695,989
14799,30972,990
12106,30350,991
10568,24216,992
18686,32330,993
22029,14087,994
25303,10137,995
18451,11250,996
26453,7094,997
16407,2899,998
25169,15573,999
8705,31199,1000
24428,27349,1001
143,31130,1002
3418,12264,1003
7629,24901,1004
5770,12059,1005
16573,31691,1006
2179,18034,1007
11161,6761,1008
5471,5915,1009
4190,23874,1010
28583,10771,1011
1023,29725,1012
31810,2267,1013
29625,3036,1014
21050,23253,1015
15423,10783,1016
32645,20376,1017
28395,14032,1018
31850,11659,1019
18819,8086,1020
3412,20234,1021
4431,30975,1022
28872,10458,1023
31900,29567,1024
16329,23836,1025
2690,23286,1026
4103,14294,1027
18750,676,1028
9235,186,1029
30570,14563,1030
11213,17495,1031
17739,6009,1032
1014,4963,1033
1526,13380,1034
17456,1169,1035
11349,6627,1036
764,22657,1037
14742,13059,1038
17328,25213,1039
29879,2872,1040
20397,30265,1041
13376,21692,1042
29911,12071,1043
14993,21424,1044
18487,11757,1045
6913,26032,1046
13248,1116,1047
5652,1381,1048
3899,15613,1049
4948,22724,1050
30919,1323,1051
18277,1211,1052
17865,29461,1053
19038,10776,1054
14262,27184,1055
2619,18315,1056
15024,2576,1057
8267,29791,1058
14653,6404,1059
24495,22174,1060
29583,20618,1061
9177,12122,1062
26564,3868,1063
19373,18891,1064
23999,20981,1065
29500,3908,1066
32163,11531,1067
929,22952,1068
19097,14825,1069
15123,10241,1070
17548,26755,1071
994,145,1072
5537,5714,1073
22023,22090,1074
13351,11058,1075
5906,15563,1076
19879,2817,1077
2572,11714,1078
6856,5766,1079
11480,19828,1080
19585,25256,1081
19789,11092,1082
13315,14920,1083
18617,10252,1084
22261,4244,1085
20501,18721,1086
19562,9085,1087
27714,29185,1088
23725,811,1089
25310,11924,1090
9795,19657,1091
18304,28532,1092
13460,6848,1093
24194,31522,1094
28530,5796,1095
18804,13961,1096
19705,29457,1097
19719,2925,1098
31430,15696,1099
19810,25056,1100
24833,29011,1101
26581,32766,1102
6725,8741,1103
11492,10823,1104
30293,21366,1105
31665,30370,1106
10782,11433,1107
26,16247,1108
24462,13034,1109
4133,2566,1110
32251,22245,1111
27708,9937,1112
1578,3335,1113
9857,31063,1114
22163,28980,1115
19776,6696,1116
28521,32718,1117
29272,1017,1118
19429,20966,1119
32414,19624,1120
11181,8810,1121
22902,17984,1122
10098,19804,1123
32260,7756,1124
5638,21672,1125
7622,21258,1126
30979,7936,1127
14445,31093,1128
13257,21465,1129
2276,14595,1130
1528,18362,1131
21894,14792,1132
1041,29205,1133
24666,21670,1134
21563,1426,1135
21305,21119,1136
8245,26689,1137
3070,23381,1138
11286,31130,1139
11353,30168,1140
15649,7169,1141
4998,19704,1142
15052,7885,1143
24334,29500,1144
14642,17082,1145
2059,25218,1146
416,31192,1147
23702,1031,1148
20829,20030,1149
17514,17172,1150
30212,11358,1151
29573,20623,1152
1034,27382,1153
25637,14110,1154
13582,27045,1155
15939,9529,1156
31951,19612,1157
6167,1415,1158
15716,15702,1159
31725,14162,1160
31900,14994,1161
12968,1473,1162
14550,5116,1163
2738,24636,1164
21739,19443,1165
1165,30149,1166
12165,3422,1167
18130,5519,1168
24768,31312,1169
29322,6893,1170
8891,16394,1171
15521,28414,1172
16280,26322,1173
4685,17404,1174
24257,5972,1175
23278,25358,1176
26679,7800,1177
3218,19482,1178
29258,32319,1179
11034,10820,1180
12249,19229,1181
10435,21840,1182
22353,27136,1183
28658,24006,1184
13859,9502,1185
29648,25381,1186
10712,5409,1187
29255,3748,1188
13488,6952,1189
15269,17610,1190
30304,5232,1191
18163,20266,1192
3793,24233,1193
24404,20378,1194
9798,17970,1195
10659,5256,1196
9994,9241,1197
23516,27681,1198
22427,18956,1199
25419,29594,1200
13353,9535,1201
18596,5865,1202
32217,19610,1203
10444,16546,1204
15355,9777,1205
28972,22603,1206
32589,12795,1207
10442,5695,1208
11884,20672,1209
3366,18583,1210
8941,25708,1211
10677,7207,1212
24411,11662,1213
17949,15915,1214
17505,6106,1215
30565,13229,1216
18810,4488,1217
22407,10224,1218
11287,13954,1219
11204,29619,1220
19475,14378,1221
29813,2897,1222
14432,32587,1223
30161,14759,1224
3145,24445,1225
30029,10426,1226
11890,21449,1227
2889,27032,1228
17658,4000,1229
29933,2036,1230
12035,15976,1231
23634,2855,1232
12315,2156,1233
10688,6586,1234
3174,3240,1235
10929,2172,1236
22751,30723,1237
4166,6921,1238
14519,18373,1239
19281,26952,1240
22920,7632,1241
517,7871,1242
695,8330,1243
27979,22688,1244
20883,30565,1245
28291,24397,1246
17534,18441,1247
31458,28318,1248
207,27194,1249
24732,26416,1250
3141,27397,1251
24708,18116,1252
14497,10063,1253
28039,20291,1254
2474,10078,1255
8131,13486,1256
21619,631,1257
27840,21032,1258
24755,16504,1259
11455,6567,1260
20613,4122,1261
14986,9953,1262
12857,23708,1263
7952,31919,1264
3146,19370,1265
2891,6055,1266
20802,28713,1267
27868,4292,1268
24519,26811,1269
10315,29865,1270
18613,9626,1271
9191,22347,1272
32014,13379,1273
21098,16681,1274
4982,545,1275
26200,3959,1276
15807,3487,1277
28891,12102,1278
27968,31687,1279
20518,22,1280
19078,30243,1281
11048,8427,1282
29536,15280,1283
13317,5049,1284
32096,26587,1285
6619,12259,1286
15203,22670,1287
29226,16087,1288
20770,22645,1289
12404,31636,1290
20856,31879,1291
8336,26149,1292
4715,31386,1293
5779,19435,1294
25740,3255,1295
4102,21922,1296
6563,3671,1297
24703,16138,1298
7557,25332,1299
13637,15139,1300
17814,5877,1301
32219,25217,1302
7413,29395,1303
29462,31467,1304
5273,32651,1305
23436,12128,1306
15743,21540,1307
1165,26847,1308
15628,658,1309
21369,23849,1310
25739,3960,1311
29047,27682,1312
30512,17231,1313
5179,7532,1314
9789,27563,1315
28183,16389,1316
15560,28865,1317
12171,3310,1318
10395,26611,1319
22194,19807,1320
2967,28321,1321
17145,15581,1322
28147,8300,1323
19744,29459,1324
22959,546,1325
23584,19666,1326
8084,17637,1327
375,11172,1328
18009,31508,1329
2355,22264,1330
23728,28930,1331
13994,13000,1332
3799,29126,1333
14206,24140,1334
26921,29601,1335
17974,4013,1336
9463,4312,1337
11722,14242,1338
13371,30049,1339
2883,19735,1340
2182,2724,1341
8168,17794,1342
30563,18514,1343
21297,13310,1344
17892,24039,1345
3379,20131,1346
24845,12375,1347
12104,21308,1348
2816,18338,1349
3301,10213,1350
30433,31979,1351
17901,24043,1352
29663,7168,1353
22493,16651,1354
28598,15769,1355
30186,8444,1356
12912,23171,1357
16326,4885,1358
32638,31307,1359
15409,17218,1360
21749,19956,1361
32155,8023,1362
22203,7726,1363
23130,16738,1364
25992,24740,1365
869,15262,1366
20146,30751,1367
10568,18934,1368
16018,32649,1369
9418,20293,1370
31078,23882,1371
19891,16497,1372
16010,12437,1373
24413,27535,1374
13924,28618,1375
17485,6557,1376
9395,17977,1377
18697,7080,1378
21658,5936,1379
18027,25519,1380
12637,27487,1381
32640,26930,1382
18219,10049,1383
21183,28805,1384
22049,3441,1385
9960,18605,1386
15578,13041,1387
22970,9147,1388
6240,1071,1389
23002,25538,1390
9154,17789,1391
28080,19287,1392
28402,1239,1393
3610,8094,1394
8113,15592,1395
25998,9213,1396
24789,25381,1397
17787,11551,1398
29765,13353,1399
10866,20082,1400
7782,16555,1401
27080,16629,1402
20924,17126,1403
19976,22476,1404
28081,19597,1405
23822,26173,1406
18891,31920,1407
10814,24259,1408
6091,3176,1409
11108,3114,1410
4105,29789,1411
4205,5048,1412
20840,28339,1413
26457,15601,1414
15236,16783,1415
25488,26519,1416
23450,14217,1417
7067,11547,1418
9989,9311,1419
93,10807,1420
10850,27758,1421
23340,26289,1422
27896,13103,1423
20425,19451,1424
32525,5106,1425
29956,6802,1426
32652,12417,1427
8900,31420,1428
10796,4196,1429
30963,23097,1430
20879,24578,1431
20358,26671,1432
16077,13353,1433
8225,26459,1434
7326,30683,1435
24173,8678,1436
7003,8437,1437
18899,13656,1438
26107,32597,1439
622,17575,1440
5,28325,1441
17326,19777,1442
19912,1555,1443
939,21694,1444
17137,9376,1445
14295,18171,1446
5299,11714,1447
22765,26473,1448
12202,19241,1449
19524,10059,1450
15871,24618,1451
7413,19333,1452
31747,12380,1453
20315,9875,1454
6681,11722,1455
22599,13083,1456
18168,3847,1457
2499,13694,1458
1967,2221,1459
24375,26601,1460
12116,17881,1461
20668,12365,1462
17457,8719,1463
17847,4362,1464
6614,17814,1465
29476,4731,1466
13892,31690,1467
19714,4573,1468
17262,23343,1469
26373,7087,1470
3561,8721,1471
4797,25992,1472
17001,14310,1473
23647,11344,1474
11161,3493,1475
1977,23730,1476
2767,14022,1477
7504,16328,1478
29820,12336,1479
11376,32618,1480
14650,27116,1481
10629,860,1482
11304,25844,1483
28006,15559,1484
20723,3426,1485
22042,12860,1486
15625,22834,1487
11554,11301,1488
28460,4676,1489
11058,24180,1490
14544,25963,1491
1737,17503,1492
13080,5317,1493
9623,10232,1494
9140,32267,1495
19320,7785,1496
32262,9560,1497
11540,22710,1498
21701,17680,1499
5046,20574,1500
3210,27033,1501
15813,12716,1502
638,17494,1503
17617,19877,1504
7302,22891,1505
17074,6126,1506
10571,23025,1507
9047,22935,1508
28676,20224,1509
30553,12626,1510
10801,22773,1511
15614,32003,1512
20853,6268,1513
4730,6251,1514
23546,30945,1515
26560,9441,1516
22086,9291,1517
1591,15006,1518
23091,15511,1519
21737,27851,1520
2968,8430,1521
998,30117,1522
21848,19633,1523
13584,7062,1524
17354,20882,1525
25930,2554,1526
26029,20160,1527
28882,21972,1528
6143,9253,1529
24161,4284,1530
10202,2980,1531
13558,18297,1532
10103,6281,1533
12039,18427,1534
25188,19503,1535
5633,10162,1536
15660,9471,1537
4138,20201,1538
29149,18199,1539
515,30914,1540
22411,11504,1541
14722,19501,1542
30781,6327,1543
31915,12966,1544
8386,3726,1545
11701,31756,1546
6816,8998,1547
30081,270,1548
11653,22715,1549
1519,14120,1550
731,26801,1551
21374,7265,1552
11824,32179,1553
22005,13472,1554
355,21108,1555
4635,14867,1556
18316,31150,1557
24173,3651,1558
19157,18933,1559
7357,22206,1560
369,19086,1561
3458,13308,1562
30225,7607,1563
8368,9374,1564
15140,5579,1565
16431,13578,1566
7165,17646,1567
6095,30684,1568
8827,22000,1569
21253,25351,1570
5968,31760,1571
22623,2273,1572
16887,20337,1573
31145,27761,1574
5666,25749,1575
16127,15067,1576
4184,14675,1577
23951,20395,1578
17642,16301,1579
14604,1635,1580
17928,11354,1581
5104,2732,1582
16576,1152,1583
25826,23523,1584
9063,13126,1585
30269,10845,1586
23652,4096,1587
28400,4762,1588
24956,29622,1589
340,22198,1590
29927,3491,1591
10599,1464,1592
10212,13614,1593
2489,5452,1594
11977,31610,1595
14469,12653,1596
13361,26913,1597
11010,31206,1598
16710,31542,1599
31982,11800,1600
5461,3822,1601
13396,21812,1602
22278,16221,1603
32374,26277,1604
29956,3711,1605
22604,5897,1606
20583,7632,1607
3262,19002,1608
22267,19213,1609
31064,18852,1610
12461,3317,1611
1779,720,1612
12474,27910,1613
30419,1813,1614
12935,27533,1615
22501,12648,1616
20712,27861,1617
27522,23342,1618
26735,20370,1619
26130,13239,1620
15373,7545,1621
32434,30440,1622
12740,16356,1623
31224,11442,1624
7525,5992,1625
20794,18316,1626
25830,21355,1627
4166,7952,1628
29751,16292,1629
4886,9321,1630
15407,3184,1631
19751,24128,1632
5578,21704,1633
23781,7246,1634
23931,14240,1635
3910,24912,1636
16267,13267,1637
25779,21668,1638
29803,16808,1639
30524,28960,1640
28651,7479,1641
30419,30690,1642
14296,7458,1643
4045,18957,1644
28561,263,1645
2700,28150,1646
29928,22412,1647
7096,29656,1648
10359,10053,1649
16242,3559,1650
2394,10688,1651
19027,9272,1652
28849,1030,1653
16791,17564,1654
32142,26959,1655
20501,718,1656
28558,21806,1657
9295,8798,1658
19069,2087,1659
27643,11214,1660
20576,16333,1661
10600,31083,1662
9186,7551,1663
32075,23332,1664
30528,8296,1665
8680,9778,1666
5066,12272,1667
7771,7205,1668
17076,10284,1669
8089,7366,1670
20521,7420,1671
18081,10577,1672
26911,12657,1673
6770,17276,1674
19452,12996,1675
22414,30309,1676
